Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.712145291666667,107,0x1F,0xFF,Read,NAK
0.721979333333333,108,0x1E,0x0A,Write,ACK
0.722001833333333,108,0x1E,0x01,Write,ACK
0.731979250000000,109,0x1E,0x03,Write,ACK
0.732033458333333,110,0x1F,0xF9,Read,ACK
0.732055958333333,110,0x1F,0xFF,Read,ACK
0.732078458333333,110,0x1F,0x2B,Read,ACK
0.732100958333333,110,0x1F,0x00,Read,ACK
0.732123458333333,110,0x1F,0x83,Read,ACK
0.732145958333333,110,0x1F,0xFF,Read,NAK
0.741981958333333,111,0x1E,0x0A,Write,ACK
0.742004458333333,111,0x1E,0x01,Write,ACK
0.751981541666667,112,0x1E,0x03,Write,ACK
0.752035750000000,113,0x1F,0xF9,Read,ACK
0.752058250000000,113,0x1F,0xFF,Read,ACK
0.752080750000000,113,0x1F,0x2A,Read,ACK
0.752103250000000,113,0x1F,0x00,Read,ACK
0.752125750000000,113,0x1F,0x83,Read,ACK
0.752148250000000,113,0x1F,0xFF,Read,NAK
0.761980875000000,114,0x1E,0x0A,Write,ACK
0.762003375000000,114,0x1E,0x01,Write,ACK
0.771980041666667,115,0x1E,0x03,Write,ACK
0.772034125000000,116,0x1F,0xFA,Read,ACK
0.772056625000000,116,0x1F,0xFF,Read,ACK
0.772079125000000,116,0x1F,0x2A,Read,ACK
0.772101625000000,116,0x1F,0x00,Read,ACK
0.772124125000000,116,0x1F,0x83,Read,ACK
0.772146625000000,116,0x1F,0xFF,Read,NAK
0.781984041666667,117,0x1E,0x0A,Write,ACK
0.782006541666667,117,0x1E,0x01,Write,ACK
0.791980291666667,118,0x1E,0x03,Write,ACK
0.792034500000000,119,0x1F,0xF9,Read,ACK
0.792057000000000,119,0x1F,0xFF,Read,ACK
0.792079500000000,119,0x1F,0x2B,Read,ACK
0.792102000000000,119,0x1F,0x00,Read,ACK
0.792124500000000,119,0x1F,0x84,Read,ACK
0.792147000000000,119,0x1F,0xFF,Read,NAK
0.801983041666667,120,0x1E,0x0A,Write,ACK
0.802005541666667,120,0x1E,0x01,Write,ACK
0.811980666666667,121,0x1E,0x03,Write,ACK
0.812034875000000,122,0x1F,0xFA,Read,ACK
0.812057375000000,122,0x1F,0xFF,Read,ACK
0.812079916666667,122,0x1F,0x2B,Read,ACK
0.812102416666667,122,0x1F,0x00,Read,ACK
0.812124916666667,122,0x1F,0x85,Read,ACK
0.812147416666667,122,0x1F,0xFF,Read,NAK
0.821982458333333,123,0x1E,0x0A,Write,ACK
0.822004958333333,123,0x1E,0x01,Write,ACK
0.831981041666667,124,0x1E,0x03,Write,ACK
0.832037875000000,125,0x1F,0xF9,Read,ACK
0.832060416666667,125,0x1F,0xFF,Read,ACK
0.832082916666667,125,0x1F,0x2B,Read,ACK
0.832105416666667,125,0x1F,0x00,Read,ACK
0.832127916666667,125,0x1F,0x84,Read,ACK
0.832150416666667,125,0x1F,0xFF,Read,NAK
0.841981166666667,126,0x1E,0x0A,Write,ACK
0.842003666666667,126,0x1E,0x01,Write,ACK
0.851981416666667,127,0x1E,0x03,Write,ACK
0.852035625000000,128,0x1F,0xF9,Read,ACK
0.852058125000000,128,0x1F,0xFF,Read,ACK
0.852080625000000,128,0x1F,0x2A,Read,ACK
0.852103125000000,128,0x1F,0x00,Read,ACK
0.852125625000000,128,0x1F,0x84,Read,ACK
0.852148125000000,128,0x1F,0xFF,Read,NAK
0.861984250000000,129,0x1E,0x0A,Write,ACK
0.862006750000000,129,0x1E,0x01,Write,ACK
0.871981750000000,130,0x1E,0x03,Write,ACK
0.872036125000000,131,0x1F,0xFA,Read,ACK
0.872058625000000,131,0x1F,0xFF,Read,ACK
0.872081125000000,131,0x1F,0x2A,Read,ACK
0.872103625000000,131,0x1F,0x00,Read,ACK
0.872126125000000,131,0x1F,0x83,Read,ACK
0.872148625000000,131,0x1F,0xFF,Read,NAK
0.881982250000000,132,0x1E,0x0A,Write,ACK
0.882004750000000,132,0x1E,0x01,Write,ACK
0.891982125000000,133,0x1E,0x03,Write,ACK
0.892035416666667,134,0x1F,0xF9,Read,ACK
0.892057916666667,134,0x1F,0xFF,Read,ACK
0.892080416666667,134,0x1F,0x2B,Read,ACK
0.892102916666667,134,0x1F,0x00,Read,ACK
0.892125416666667,134,0x1F,0x83,Read,ACK
0.892147916666667,134,0x1F,0xFF,Read,NAK
0.901982333333333,135,0x1E,0x0A,Write,ACK
0.902004833333333,135,0x1E,0x01,Write,ACK
0.911982916666667,136,0x1E,0x03,Write,ACK
0.912037125000000,137,0x1F,0xFA,Read,ACK
0.912059625000000,137,0x1F,0xFF,Read,ACK
0.912082166666667,137,0x1F,0x2B,Read,ACK
0.912104666666667,137,0x1F,0x00,Read,ACK
0.912127125000000,137,0x1F,0x84,Read,ACK
0.912149666666667,137,0x1F,0xFF,Read,NAK
0.921987250000000,138,0x1E,0x0A,Write,ACK
0.922009750000000,138,0x1E,0x01,Write,ACK
0.931982833333333,139,0x1E,0x03,Write,ACK
0.932037041666667,140,0x1F,0xF9,Read,ACK
0.932059541666667,140,0x1F,0xFF,Read,ACK
0.932082041666667,140,0x1F,0x2B,Read,ACK
0.932104541666667,140,0x1F,0x00,Read,ACK
0.932127041666667,140,0x1F,0x84,Read,ACK
0.932149541666667,140,0x1F,0xFF,Read,NAK
0.941983000000000,141,0x1E,0x0A,Write,ACK
0.942005500000000,141,0x1E,0x01,Write,ACK
0.951983208333333,142,0x1E,0x03,Write,ACK
0.952037416666667,143,0x1F,0xF9,Read,ACK
0.952059916666667,143,0x1F,0xFF,Read,ACK
0.952082416666667,143,0x1F,0x2B,Read,ACK
0.952104916666667,143,0x1F,0x00,Read,ACK
0.952127416666667,143,0x1F,0x85,Read,ACK
0.952149916666667,143,0x1F,0xFF,Read,NAK
0.961983333333333,144,0x1E,0x0A,Write,ACK
0.962005833333333,144,0x1E,0x01,Write,ACK
0.971986166666667,145,0x1E,0x03,Write,ACK
0.972040500000000,146,0x1F,0xF9,Read,ACK
0.972063000000000,146,0x1F,0xFF,Read,ACK
0.972085500000000,146,0x1F,0x2A,Read,ACK
0.972108000000000,146,0x1F,0x00,Read,ACK
0.972130500000000,146,0x1F,0x83,Read,ACK
0.972153000000000,146,0x1F,0xFF,Read,NAK
0.981986333333333,147,0x1E,0x0A,Write,ACK
0.982008875000000,147,0x1E,0x01,Write,ACK
0.991983958333333,148,0x1E,0x03,Write,ACK
0.992038291666667,149,0x1F,0xF9,Read,ACK
0.992060791666667,149,0x1F,0xFF,Read,ACK
0.992083291666667,149,0x1F,0x2B,Read,ACK
0.992105791666667,149,0x1F,0x00,Read,ACK
0.992128291666667,149,0x1F,0x85,Read,ACK
0.992150791666667,149,0x1F,0xFF,Read,NAK
1.001984375000000,150,0x1E,0x0A,Write,ACK
1.002006875000000,150,0x1E,0x01,Write,ACK
1.011984333333333,151,0x1E,0x03,Write,ACK
1.012038541666667,152,0x1F,0xFA,Read,ACK
1.012061041666667,152,0x1F,0xFF,Read,ACK
1.012083583333333,152,0x1F,0x2B,Read,ACK
1.012106041666667,152,0x1F,0x00,Read,ACK
1.012128541666667,152,0x1F,0x83,Read,ACK
1.012151041666667,152,0x1F,0xFF,Read,NAK
1.021989166666667,153,0x1E,0x0A,Write,ACK
1.022011666666667,153,0x1E,0x01,Write,ACK
1.031987250000000,154,0x1E,0x03,Write,ACK
1.032041291666667,155,0x1F,0xF9,Read,ACK
1.032063791666667,155,0x1F,0xFF,Read,ACK
1.032086291666667,155,0x1F,0x2B,Read,ACK
1.032108791666667,155,0x1F,0x00,Read,ACK
1.032131250000000,155,0x1F,0x83,Read,ACK
1.032153791666667,155,0x1F,0xFF,Read,NAK
1.041984750000000,156,0x1E,0x0A,Write,ACK
1.042007250000000,156,0x1E,0x01,Write,ACK
1.051985000000000,157,0x1E,0x03,Write,ACK
1.052039166666667,158,0x1F,0xF9,Read,ACK
1.052061666666667,158,0x1F,0xFF,Read,ACK
1.052084166666667,158,0x1F,0x2B,Read,ACK
1.052106666666667,158,0x1F,0x00,Read,ACK
1.052129166666667,158,0x1F,0x84,Read,ACK
1.052151666666667,158,0x1F,0xFF,Read,NAK
1.061985416666667,159,0x1E,0x0A,Write,ACK
1.062007916666667,159,0x1E,0x01,Write,ACK
1.071985416666667,160,0x1E,0x03,Write,ACK
1.072039791666667,161,0x1F,0xF9,Read,ACK
1.072062291666667,161,0x1F,0xFF,Read,ACK
1.072084791666667,161,0x1F,0x2B,Read,ACK
1.072107291666667,161,0x1F,0x00,Read,ACK
1.072129791666667,161,0x1F,0x83,Read,ACK
1.072152291666667,161,0x1F,0xFF,Read,NAK
1.081985500000000,162,0x1E,0x0A,Write,ACK
1.082008000000000,162,0x1E,0x01,Write,ACK
1.091988291666667,163,0x1E,0x03,Write,ACK
1.092042666666667,164,0x1F,0xFA,Read,ACK
1.092065166666667,164,0x1F,0xFF,Read,ACK
1.092087666666667,164,0x1F,0x2B,Read,ACK
1.092110166666667,164,0x1F,0x00,Read,ACK
1.092132666666667,164,0x1F,0x82,Read,ACK
1.092155166666667,164,0x1F,0xFF,Read,NAK
1.101985750000000,165,0x1E,0x0A,Write,ACK
1.102008291666667,165,0x1E,0x01,Write,ACK
1.111986083333333,166,0x1E,0x03,Write,ACK
1.112040041666667,167,0x1F,0xFA,Read,ACK
1.112062541666667,167,0x1F,0xFF,Read,ACK
1.112085041666667,167,0x1F,0x2C,Read,ACK
1.112107541666667,167,0x1F,0x00,Read,ACK
1.112130041666667,167,0x1F,0x85,Read,ACK
1.112152541666667,167,0x1F,0xFF,Read,NAK
1.121986041666667,168,0x1E,0x0A,Write,ACK
1.122008541666667,168,0x1E,0x01,Write,ACK
1.131986500000000,169,0x1E,0x03,Write,ACK
1.132040708333333,170,0x1F,0xF9,Read,ACK
1.132063208333333,170,0x1F,0xFF,Read,ACK
1.132085708333333,170,0x1F,0x2B,Read,ACK
1.132108208333333,170,0x1F,0x00,Read,ACK
1.132130708333333,170,0x1F,0x83,Read,ACK
1.132153208333333,170,0x1F,0xFF,Read,NAK
1.141988375000000,171,0x1E,0x0A,Write,ACK
1.142010875000000,171,0x1E,0x01,Write,ACK
1.151989541666667,172,0x1E,0x03,Write,ACK
1.152043541666667,173,0x1F,0xF9,Read,ACK
1.152066041666667,173,0x1F,0xFF,Read,ACK
1.152088541666667,173,0x1F,0x2A,Read,ACK
1.152111041666667,173,0x1F,0x00,Read,ACK
1.152133541666667,173,0x1F,0x84,Read,ACK
1.152156041666667,173,0x1F,0xFF,Read,NAK
1.161986833333333,174,0x1E,0x0A,Write,ACK
1.162009333333333,174,0x1E,0x01,Write,ACK
